date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-14,5.3,5.36,5.36,5.29,1892.0,0.04,0.75,5.35,5.365,5.358,2178.86,1775.32,3168.41,0.12
2016-10-13,5.3,5.35,5.32,5.3,1486.0,0.02,0.38,5.362,5.371,5.347,1987.43,1941.42,3229.25,0.09
2016-10-12,5.36,5.37,5.3,5.3,2689.51,-0.08,-1.49,5.378,5.384,5.339,1767.83,2077.22,3207.33,0.17
2016-10-11,5.36,5.4,5.38,5.33,2242.92,-0.01,-0.19,5.4,5.406,5.33,1449.74,2146.84,3102.26,0.14
2016-10-10,5.41,5.41,5.39,5.34,2583.86,-0.03,-0.55,5.392,5.409,5.32,1160.16,2271.55,3055.11,0.16
2016-09-30,5.41,5.44,5.42,5.4,934.86,0.02,0.37,5.38,5.411,5.308,1371.78,2843.46,2948.42,0.06
2016-09-29,5.39,5.42,5.4,5.38,388.0,-0.01,-0.18,5.38,5.4,5.295,1895.41,2949.19,3002.48,0.02
2016-09-28,5.34,5.44,5.41,5.32,1099.06,0.07,1.31,5.39,5.392,5.284,2386.61,3206.29,3030.2,0.07
2016-09-27,5.26,5.35,5.34,5.26,795.0,0.01,0.19,5.412,5.378,5.274,2843.93,4038.7,3102.89,0.05
2016-09-26,5.42,5.42,5.33,5.27,3642.0,-0.09,-1.66,5.426,5.367,5.264,3382.93,4717.0,3135.6,0.23
2016-09-23,5.46,5.48,5.42,5.41,3553.0,-0.03,-0.55,5.442,5.35,5.252,4315.13,4561.5,2985.0,0.22
2016-09-22,5.53,5.57,5.45,5.43,2844.0,-0.07,-1.27,5.42,5.323,5.235,4002.97,4517.07,2832.72,0.18
2016-09-21,5.41,5.55,5.52,5.41,3385.67,0.11,2.03,5.394,5.294,5.218,4025.96,4337.44,2722.07,0.21
2016-09-20,5.47,5.48,5.41,5.37,3490.0,0.0,0.0,5.344,5.254,5.197,5233.46,4057.68,2582.38,0.22
2016-09-19,5.3,5.48,5.41,5.3,8303.0,0.1,1.88,5.308,5.23,5.182,6051.06,3838.68,2442.36,0.52
2016-09-14,5.27,5.33,5.31,5.26,1992.2,-0.01,-0.19,5.258,5.204,5.167,4807.86,3053.38,2097.16,0.13
2016-09-13,5.27,5.34,5.32,5.27,2958.95,0.05,0.95,5.226,5.189,5.159,5031.17,3055.76,2151.12,0.19
2016-09-12,5.23,5.38,5.27,5.18,9423.17,0.04,0.77,5.194,5.176,5.151,4648.91,2854.11,2053.38,0.59
2016-09-09,5.2,5.34,5.23,5.18,7578.0,0.07,1.36,5.164,5.169,5.145,2881.89,2167.09,1633.19,0.48
2016-09-08,5.15,5.2,5.16,5.14,2087.0,0.01,0.19,5.152,5.16,5.14,1626.29,1554.2,1311.09,0.13
2016-09-07,5.15,5.2,5.15,5.15,3108.73,-0.01,-0.19,5.15,5.154,5.137,1298.89,1408.5,1237.94,0.2
2016-09-06,5.13,5.18,5.16,5.13,1047.64,0.04,0.78,5.152,5.147,5.135,1080.35,1148.38,1160.57,0.07
2016-09-05,5.1,5.17,5.12,5.1,588.1,-0.05,-0.97,5.158,5.141,5.132,1059.31,1106.7,1180.96,0.04
2016-09-02,5.14,5.17,5.17,5.1,1300.0,0.02,0.39,5.174,5.139,5.13,1452.28,1107.09,1297.53,0.08
2016-09-01,5.17,5.18,5.15,5.13,450.0,-0.01,-0.19,5.168,5.134,5.123,1482.1,1046.04,1311.38,0.03
2016-08-31,5.22,5.22,5.16,5.14,2016.0,-0.03,-0.58,5.158,5.13,5.117,1518.1,1140.94,1395.39,0.13
2016-08-30,5.2,5.22,5.19,5.16,942.46,-0.01,-0.19,5.142,5.128,5.112,1216.4,1246.49,1472.79,0.06
2016-08-29,5.14,5.22,5.2,5.13,2552.95,0.06,1.17,5.124,5.126,5.106,1154.09,1252.65,1481.16,0.16
2016-08-26,5.06,5.15,5.14,5.0,1449.1,0.04,0.78,5.104,5.121,5.099,761.9,1099.3,1403.52,0.09
2016-08-25,5.08,5.1,5.1,5.06,630.0,0.02,0.39,5.1,5.12,5.094,609.98,1067.99,1403.34,0.04
2016-08-24,5.1,5.12,5.08,5.08,507.5,-0.02,-0.39,5.102,5.12,5.092,763.78,1067.39,1429.3,0.03
2016-08-23,5.07,5.1,5.1,5.06,630.9,0.0,0.0,5.114,5.123,5.09,1276.58,1172.76,1592.17,0.04
2016-08-22,5.1,5.1,5.1,5.06,592.0,-0.02,-0.39,5.128,5.123,5.091,1351.2,1255.22,1707.38,0.04
