date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-14,17.8,17.92,17.9,17.46,65659.01,0.05,0.28,17.828,17.259,16.866,80519.09,78487.22,89942.85,2.63
2016-10-13,17.65,17.87,17.85,17.22,62146.77,0.4,2.29,17.756,17.178,16.753,91059.02,80999.5,101184.69,2.49
2016-10-12,17.87,17.94,17.45,17.4,62423.7,-0.54,-3.0,17.536,17.061,16.604,91142.94,83225.28,110719.08,2.5
2016-10-11,17.87,18.14,17.99,17.6,86740.38,0.04,0.22,17.346,17.006,16.449,89581.02,84232.26,112113.97,3.48
2016-10-10,17.52,18.22,17.95,17.5,125625.6,0.41,2.34,17.004,16.919,16.269,86461.27,83145.89,110630.04,5.04
2016-09-30,16.6,17.8,17.54,16.6,118358.67,0.79,4.72,16.69,16.821,16.093,76455.35,80751.7,107209.14,4.75
2016-09-29,16.49,16.87,16.75,16.33,62566.35,0.25,1.51,16.6,16.725,15.935,70939.97,80958.69,108085.61,2.51
2016-09-28,16.39,16.59,16.5,15.91,54614.08,0.22,1.35,16.586,16.665,15.805,75307.62,85280.16,107647.31,2.19
2016-09-27,16.2,16.74,16.28,15.92,71141.65,-0.1,-0.61,16.666,16.558,15.685,78883.51,90035.74,109275.06,3.29
2016-09-26,16.91,17.2,16.38,16.28,75596.0,-0.71,-4.15,16.834,16.508,15.584,79830.5,93861.99,111431.01,3.5
2016-09-23,16.66,17.18,17.09,16.48,90781.77,0.41,2.46,16.952,16.473,15.455,85048.05,101398.49,111122.05,4.2
2016-09-22,16.97,17.38,16.68,16.58,84404.6,-0.22,-1.3,16.85,16.327,15.284,90977.41,121369.89,111377.16,3.9
2016-09-21,17.07,17.47,16.9,16.85,72493.53,-0.22,-1.28,16.744,16.146,15.118,95252.7,138212.88,109257.83,3.35
2016-09-20,16.99,17.25,17.12,16.65,75876.62,0.15,0.88,16.45,15.891,14.93,101187.97,139995.68,109117.97,3.51
2016-09-19,16.7,17.0,16.97,16.4,101683.75,0.39,2.35,16.182,15.618,14.763,107893.48,138114.2,108044.33,4.7
2016-09-14,16.02,16.73,16.58,15.9,120428.54,0.43,2.66,15.994,15.365,14.605,117748.92,133666.58,106573.07,5.57
2016-09-13,15.43,16.26,16.15,15.43,105781.08,0.72,4.67,15.804,15.144,14.46,151762.36,135212.53,103325.29,4.89
2016-09-12,15.23,15.97,15.43,15.18,102169.88,-0.35,-2.22,15.548,14.945,14.33,181173.05,130014.45,101827.53,4.72
2016-09-09,15.85,16.24,15.78,15.75,109404.15,-0.25,-1.56,15.332,14.811,14.236,178803.38,128514.37,100097.36,5.06
2016-09-08,15.66,16.35,16.03,15.66,150960.95,0.4,2.56,15.054,14.66,14.117,168334.91,129000.04,97103.1,6.98
2016-09-07,16.0,16.09,15.63,15.44,290495.75,0.76,5.11,14.736,14.437,13.995,149584.23,120845.62,92583.95,13.43
2016-08-26,14.35,15.57,14.87,14.35,252834.5,0.52,3.62,14.484,14.24,13.892,118662.7,101384.43,83678.47,11.69
2016-08-25,14.3,14.6,14.35,14.0,90321.54,-0.04,-0.28,14.342,14.09,13.838,78855.86,80302.78,75555.95,4.18
2016-08-24,14.52,14.54,14.39,14.32,57061.83,-0.05,-0.35,14.29,13.969,13.813,78225.37,78240.26,75936.12,2.64
2016-08-23,14.4,14.54,14.44,14.28,57207.55,0.07,0.49,14.266,13.908,13.781,89665.16,77974.46,84034.26,2.64
2016-08-22,14.16,14.7,14.37,14.12,135888.09,0.21,1.48,14.138,13.844,13.784,92107.01,79479.57,83947.87,6.28
2016-08-19,14.11,14.27,14.16,14.0,53800.28,0.07,0.5,13.996,13.775,13.779,84106.17,71438.05,81740.69,2.49
2016-08-18,14.21,14.4,14.09,14.0,87169.08,-0.18,-1.26,13.838,13.714,13.809,81749.7,73640.6,83457.66,4.03
2016-08-17,13.8,14.38,14.27,13.8,114260.8,0.47,3.41,13.648,13.661,13.867,78255.15,71680.34,87314.85,5.28
2016-08-16,13.69,13.8,13.8,13.6,69416.78,0.14,1.02,13.55,13.574,13.912,66283.76,65206.17,94496.19,3.21
2016-08-15,13.42,13.86,13.66,13.4,95883.89,0.29,2.17,13.55,13.552,13.96,66852.13,64322.29,101780.69,4.43
2016-08-12,13.24,13.48,13.37,13.17,42017.94,0.23,1.75,13.554,13.543,13.982,58769.94,65972.5,109302.34,1.94
