date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-14,13.62,13.97,13.75,13.53,121555.04,0.16,1.18,13.476,13.151,12.962,101213.98,82398.28,77666.97,3.96
2016-10-13,13.38,13.74,13.59,13.24,127345.48,0.16,1.19,13.296,13.068,12.924,85947.38,76482.87,77256.36,4.14
2016-10-12,13.3,13.49,13.43,13.25,64375.81,0.01,0.07,13.142,13.011,12.887,72574.02,70325.61,75338.95,2.09
2016-10-11,13.2,13.55,13.42,13.13,115579.14,0.23,1.74,13.036,12.962,12.858,74024.28,73885.26,75425.18,3.76
2016-10-10,12.96,13.25,13.19,12.82,77214.43,0.34,2.65,12.902,12.955,12.825,64177.08,78427.01,75176.43,2.51
2016-09-30,12.73,12.93,12.85,12.7,45222.04,0.03,0.23,12.826,12.909,12.823,63582.59,76007.9,79289.01,1.47
2016-09-29,12.89,12.98,12.82,12.77,60478.67,-0.08,-0.62,12.84,12.867,12.872,67018.37,75887.73,88652.71,1.97
2016-09-28,12.76,13.0,12.9,12.65,71627.12,0.15,1.18,12.88,12.826,12.927,68077.2,75352.92,98240.77,2.33
2016-09-27,12.65,12.84,12.75,12.42,66343.15,-0.06,-0.47,12.888,12.765,12.944,73746.24,75684.97,98598.36,2.16
2016-09-26,12.8,13.19,12.81,12.8,74241.95,-0.11,-0.85,13.008,12.761,12.964,92676.93,74806.91,100880.97,2.42
2016-09-23,13.1,13.26,12.92,12.81,62400.95,-0.1,-0.77,12.992,12.772,12.997,88433.21,72935.65,104545.01,2.03
2016-09-22,13.03,13.31,13.02,13.02,65772.83,0.08,0.62,12.894,12.78,13.015,84757.1,78029.85,106201.23,2.14
2016-09-21,13.22,13.35,12.94,12.9,99972.31,-0.41,-3.07,12.772,12.763,13.036,82628.63,80352.3,108848.65,3.25
2016-09-20,12.79,13.68,13.35,12.7,160996.62,0.62,4.87,12.642,12.753,13.062,77623.7,76965.11,110587.6,5.24
2016-09-19,12.36,12.74,12.73,12.35,53023.33,0.3,2.41,12.514,12.694,13.08,56936.88,71925.84,110164.11,1.73
2016-09-14,12.33,12.53,12.43,12.19,44020.4,0.02,0.16,12.552,12.736,13.142,57438.09,82570.12,118283.94,1.43
2016-09-13,12.32,12.56,12.41,12.31,55130.5,0.12,0.98,12.666,12.876,13.215,71302.59,101417.68,135199.98,1.79
2016-09-12,12.38,12.42,12.29,12.13,74947.67,-0.42,-3.3,12.754,13.027,13.331,78075.97,121128.63,156111.87,2.44
2016-09-09,12.93,13.07,12.71,12.69,57562.49,-0.21,-1.62,12.864,13.123,13.42,76306.51,121511.75,171722.35,1.87
2016-09-08,12.95,13.07,12.92,12.82,55529.41,-0.08,-0.61,12.874,13.166,13.456,86914.81,126955.04,188395.62,1.81
2016-09-07,12.88,13.15,13.0,12.76,113342.89,0.15,1.17,12.92,13.222,13.459,107702.15,136154.36,201357.57,3.69
2016-09-06,12.8,12.89,12.85,12.52,88997.39,0.01,0.08,13.086,13.249,13.398,131532.76,134372.62,200132.02,2.9
2016-09-05,12.78,12.96,12.84,12.78,66100.39,0.08,0.63,13.3,13.309,13.318,164181.3,137345.01,196944.36,2.15
2016-09-02,13.06,13.22,12.76,12.7,110603.97,-0.39,-2.97,13.382,13.371,13.237,166716.98,144210.09,195246.11,3.6
2016-09-01,13.75,13.75,13.15,13.1,159466.09,-0.68,-4.92,13.458,13.465,13.153,166995.28,148402.37,190674.26,5.19
2016-08-31,13.68,14.39,13.83,13.65,232495.98,-0.09,-0.65,13.524,13.547,13.055,164606.58,153997.75,183700.04,7.57
2016-08-30,13.19,14.05,13.92,13.12,252240.05,0.67,5.06,13.412,13.554,12.919,137212.48,168982.28,173476.14,8.21
2016-08-29,13.11,13.26,13.25,12.93,78778.82,0.11,0.84,13.318,13.635,12.781,110508.72,191095.1,162547.14,2.56
2016-08-26,13.48,13.48,13.14,13.1,111995.45,-0.34,-2.52,13.36,13.716,12.68,121703.19,221932.95,160416.98,3.64
2016-08-25,13.31,13.55,13.48,13.2,147522.58,0.21,1.58,13.472,13.746,12.582,129809.46,249836.19,156333.4,4.8
2016-08-24,13.48,13.58,13.27,13.21,95525.51,-0.18,-1.34,13.57,13.695,12.472,143388.93,266560.78,151197.49,3.11
2016-08-23,13.45,13.54,13.45,13.24,118721.24,-0.01,-0.07,13.696,13.547,12.38,200752.08,265891.41,149618.37,3.86
2016-08-22,13.78,13.88,13.46,13.4,134751.19,-0.24,-1.75,13.952,13.326,12.287,271681.48,256543.72,145724.69,4.38
2016-08-19,13.83,13.87,13.7,13.57,152526.8,-0.27,-1.93,14.072,13.102,12.186,322162.71,246282.13,140527.12,4.96
2016-08-18,13.8,14.1,13.97,13.58,215419.89,0.07,0.5,14.02,12.841,12.069,369862.92,232946.16,134380.84,7.01
2016-08-17,14.21,14.57,13.9,13.72,382341.28,-0.83,-5.63,13.82,12.562,11.95,389732.63,213402.33,125057.93,12.44
2016-08-16,13.8,15.2,14.73,13.7,473368.22,0.67,4.76,13.398,12.283,11.838,331030.75,177970.0,107659.66,15.4
2016-08-15,13.15,14.53,14.06,12.92,387157.38,0.62,4.61,12.7,11.927,11.677,241405.96,133999.18,85303.07,12.6
2016-08-12,12.86,13.6,13.44,12.44,391027.84,0.49,3.78,12.132,11.644,11.549,170401.55,98901.01,67456.45,12.72
2016-08-11,11.72,12.97,12.97,11.71,314768.41,1.18,10.01,11.662,11.418,11.463,96029.39,62830.6,49940.38,10.24
