date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-14,9.8,10.75,10.26,9.75,874381.94,0.28,2.81,9.57,9.003,8.838,687147.82,434358.32,379125.36,8.76
2016-10-13,9.7,10.3,9.99,9.65,1018791.38,0.19,1.94,9.222,8.848,8.773,538628.51,374548.97,355147.08,10.21
2016-10-12,8.82,9.8,9.8,8.79,990811.75,0.89,9.99,8.914,8.746,8.729,364916.51,305518.46,328565.57,9.93
2016-10-11,8.8,8.99,8.91,8.8,228081.12,0.03,0.34,8.654,8.648,8.69,210353.02,226427.96,303447.92,2.28
2016-10-10,8.64,9.0,8.89,8.63,323672.91,0.37,4.34,8.554,8.635,8.701,198262.2,233589.65,318933.77,3.24
2016-09-30,8.42,8.63,8.52,8.42,131785.38,0.07,0.83,8.436,8.617,8.725,181568.81,230337.6,344953.33,1.32
2016-09-29,8.49,8.64,8.45,8.42,150231.39,-0.05,-0.59,8.474,8.642,8.756,210469.43,281390.0,361437.74,1.51
2016-09-28,8.37,8.69,8.5,8.28,217994.28,0.08,0.95,8.578,8.622,8.785,246120.41,288497.59,373920.1,2.18
2016-09-27,8.26,8.43,8.41,8.17,167627.02,0.1,1.2,8.642,8.587,8.816,242502.9,304313.82,389828.52,1.68
2016-09-26,8.67,8.69,8.3,8.22,240206.0,-0.41,-4.71,8.716,8.613,8.848,268917.1,316421.88,414879.78,2.41
2016-09-23,8.93,8.95,8.71,8.69,276288.47,-0.26,-2.9,8.798,8.672,8.873,279106.38,323892.41,430119.11,2.77
2016-09-22,8.9,9.0,8.97,8.78,328486.28,0.16,1.82,8.81,8.697,8.894,352310.57,335745.19,444157.88,3.29
2016-09-21,8.76,8.94,8.82,8.7,199906.73,0.04,0.46,8.666,8.712,8.899,330874.76,351612.68,473595.47,2.0
2016-09-20,8.74,9.07,8.78,8.67,299698.03,0.07,0.8,8.532,8.731,8.946,366124.74,380467.88,507847.27,3.0
2016-09-19,8.71,8.76,8.71,8.57,291152.38,-0.06,-0.68,8.51,8.766,9.026,363926.66,404277.9,563134.66,2.92
2016-09-14,8.18,9.08,8.77,8.12,642309.44,0.52,6.3,8.546,8.832,9.091,368678.44,459569.07,622933.54,6.43
2016-09-13,8.2,8.31,8.25,8.15,221307.22,0.1,1.23,8.584,8.87,9.162,319179.8,441485.47,658216.17,2.22
2016-09-12,8.38,8.38,8.15,8.01,376156.62,-0.51,-5.89,8.758,8.947,9.212,372350.6,459342.61,689675.61,3.77
2016-09-09,8.87,8.92,8.67,8.65,288707.62,-0.22,-2.48,8.93,9.044,9.28,394811.02,475343.23,729372.95,2.89
2016-09-08,8.92,9.0,8.89,8.78,314911.28,-0.07,-0.78,9.022,9.083,9.312,444629.14,513337.68,755854.81,3.15
2016-09-07,9.05,9.12,8.96,8.94,394816.28,-0.15,-1.65,9.118,9.074,9.336,550459.71,536345.81,799134.39,3.96
2016-09-06,8.95,9.18,9.12,8.8,487161.19,0.13,1.45,9.156,9.09,9.355,563791.14,552570.57,860453.83,4.88
2016-09-05,9.15,9.21,9.01,8.9,488458.75,-0.12,-1.31,9.136,9.086,9.345,546334.62,595578.26,909217.62,4.89
2016-09-02,9.21,9.48,9.13,9.07,537798.19,-0.24,-2.56,9.158,9.16,9.3,555875.44,635226.66,928086.97,5.39
2016-09-01,9.07,9.73,9.37,8.96,844064.12,0.23,2.52,9.144,9.285,9.254,582046.22,721991.43,952970.89,8.46
2016-08-31,9.1,9.27,9.15,9.02,461473.47,0.14,1.55,9.03,9.35,9.217,522231.91,786298.01,973452.75,4.62
2016-08-30,9.17,9.19,9.02,8.95,399878.59,-0.09,-0.99,9.024,9.453,9.182,541350.0,874946.87,1013971.24,4.01
2016-08-29,8.81,9.36,9.12,8.78,536162.81,0.07,0.77,9.036,9.477,9.164,644821.89,920008.62,1041386.83,5.37
2016-08-26,8.88,9.33,9.06,8.86,668652.12,0.26,2.96,9.162,9.516,9.17,714577.89,983402.68,1015835.28,6.7
2016-08-25,8.93,8.97,8.8,8.59,544992.56,-0.31,-3.4,9.426,9.541,9.231,861936.64,998371.93,1043359.97,5.46
2016-08-24,9.08,9.26,9.12,8.96,557063.94,0.04,0.44,9.67,9.598,9.296,1050364.1,1061922.96,1080965.11,5.58
2016-08-23,9.33,9.44,9.08,8.8,917238.0,-0.67,-6.87,9.882,9.62,9.305,1208543.74,1168337.08,1104225.2,9.19
2016-08-22,10.3,10.3,9.75,9.71,884942.81,-0.64,-6.16,9.918,9.604,9.303,1195195.35,1222856.99,1111058.99,8.87
2016-08-19,9.87,10.78,10.38,9.81,1405445.88,0.36,3.59,9.87,9.439,9.254,1252227.46,1220947.28,1108580.53,14.08
2016-08-18,10.3,10.48,10.02,9.97,1487129.88,-0.16,-1.57,9.656,9.222,9.133,1134807.23,1183950.35,1068050.55,14.9
2016-08-17,9.2,10.18,10.18,9.12,1347962.12,0.93,10.05,9.526,9.083,9.014,1073481.83,1160607.5,1011209.73,13.5
