date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-14,54.7,55.82,55.5,53.52,58683.34,0.7,1.28,55.158,53.079,54.001,57528.51,47457.03,50589.4,3.6
2016-10-13,55.56,55.98,54.8,54.6,40539.3,-0.89,-1.6,54.364,52.87,54.177,52461.7,45400.83,50621.94,2.48
2016-10-12,55.76,56.5,55.69,54.54,42795.91,-0.06,-0.11,53.566,52.712,54.457,49914.87,44428.26,52702.33,2.62
2016-10-11,55.29,57.28,55.75,54.5,88473.45,1.7,3.15,52.692,52.468,54.565,48371.21,43352.47,53753.92,5.42
2016-10-10,51.6,54.66,54.05,51.6,57150.53,2.52,4.89,51.76,52.311,54.732,39180.96,39236.24,53350.74,3.5
2016-09-30,50.81,51.75,51.53,50.72,33349.32,0.72,1.42,51.0,52.266,55.143,37385.55,37520.95,52982.73,2.04
2016-09-29,51.23,51.64,50.81,50.57,27805.15,-0.51,-0.99,51.376,52.407,55.674,38339.96,39508.74,53240.66,1.7
2016-09-28,51.02,52.18,51.32,51.02,35077.58,0.23,0.45,51.858,52.744,56.224,38941.65,42409.33,53730.71,2.15
2016-09-27,50.0,51.2,51.09,49.5,42522.21,0.84,1.67,52.244,53.072,56.73,38333.73,48642.58,54799.48,2.61
2016-09-26,52.75,53.3,50.25,50.0,48173.47,-3.16,-5.92,52.862,53.932,57.271,39291.52,50316.66,55935.46,2.95
2016-09-23,53.5,53.89,53.41,52.71,38121.38,0.19,0.36,53.532,54.922,57.94,37656.35,53721.78,56486.43,2.34
2016-09-22,53.9,54.0,53.22,53.06,30813.6,-0.03,-0.06,53.438,55.483,58.47,40677.53,55843.06,57856.65,1.89
2016-09-21,54.0,54.48,53.25,53.15,32038.01,-0.93,-1.72,53.63,56.201,59.029,45877.0,60976.4,64167.82,1.96
2016-09-20,53.81,54.53,54.18,53.1,47311.14,0.58,1.08,53.9,56.662,59.846,58951.43,64155.37,68234.29,2.9
2016-09-19,53.35,54.18,53.6,52.8,39997.61,0.66,1.25,55.002,57.154,60.572,61341.8,67465.25,69883.32,2.45
2016-09-14,53.51,53.9,52.94,52.31,53227.29,-1.24,-2.29,56.312,58.019,61.3,69787.21,68444.52,72966.88,3.35
2016-09-13,55.39,55.44,54.18,53.52,56810.97,-0.42,-0.77,57.528,58.941,62.133,71008.59,66972.57,80004.1,3.57
2016-09-12,57.7,57.86,54.6,54.32,97410.16,-5.09,-8.53,58.772,59.703,62.818,76075.8,65052.09,83262.3,6.13
