date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-14,3.52,3.53,3.51,3.48,162687.11,-0.03,-0.85,3.52,3.475,3.46,176975.71,147892.87,149775.4,1.22
2016-10-13,3.52,3.55,3.54,3.5,208797.38,0.01,0.28,3.51,3.469,3.46,167468.73,142839.59,155036.32,1.56
2016-10-12,3.5,3.53,3.53,3.5,168561.12,0.01,0.28,3.494,3.463,3.46,153380.28,135082.46,164376.84,1.26
2016-10-11,3.5,3.53,3.52,3.49,171914.41,0.01,0.28,3.47,3.456,3.458,141176.72,129501.58,168993.39,1.29
2016-10-10,3.47,3.51,3.5,3.47,172918.53,0.04,1.16,3.452,3.449,3.456,128238.94,122168.93,177581.49,1.29
2016-09-30,3.44,3.46,3.46,3.43,115152.21,0.0,0.0,3.43,3.442,3.453,118810.04,113263.95,175625.54,0.86
2016-09-29,3.42,3.47,3.46,3.41,138355.11,0.04,1.17,3.428,3.435,3.453,118210.45,113900.6,176330.7,1.03
2016-09-28,3.42,3.43,3.41,3.39,107543.34,-0.02,-0.58,3.432,3.431,3.453,116784.64,115605.25,176052.59,0.8
2016-09-27,3.39,3.43,3.43,3.38,107225.52,0.04,1.18,3.442,3.427,3.455,117826.44,130395.94,184612.95,0.8
2016-09-26,3.43,3.45,3.39,3.38,125774.0,-0.06,-1.74,3.446,3.43,3.453,116098.92,144055.31,192100.59,0.94
2016-09-23,3.47,3.49,3.45,3.44,112154.3,-0.03,-0.86,3.454,3.444,3.453,107717.86,151657.92,201774.07,0.84
2016-09-22,3.47,3.49,3.48,3.45,131226.05,0.03,0.87,3.442,3.45,3.454,109590.74,167233.06,213932.98,0.98
2016-09-21,3.44,3.47,3.46,3.43,112752.32,0.02,0.58,3.43,3.456,3.453,114425.85,193671.22,228519.06,0.84
2016-09-20,3.44,3.45,3.45,3.42,98587.95,0.01,0.29,3.412,3.46,3.451,142965.45,208485.2,230112.38,0.74
2016-09-19,3.39,3.44,3.43,3.39,83868.7,0.04,1.18,3.414,3.463,3.45,172011.7,232994.04,232805.46,0.63
2016-09-14,3.38,3.42,3.39,3.36,121518.68,-0.02,-0.59,3.434,3.463,3.45,195597.98,237987.12,236390.77,0.91
2016-09-13,3.38,3.42,3.42,3.36,155401.62,0.06,1.79,3.458,3.47,3.451,224875.37,238760.81,238707.2,1.16
2016-09-12,3.42,3.44,3.37,3.35,255450.31,-0.1,-2.88,3.482,3.474,3.452,272916.59,236499.93,240512.39,1.91
2016-09-09,3.52,3.53,3.46,3.45,243819.19,-0.06,-1.71,3.508,3.482,3.455,274004.96,238829.95,239059.53,1.82
2016-09-08,3.51,3.55,3.53,3.49,201800.12,0.02,0.57,3.512,3.475,3.451,293976.38,240145.87,233671.49,1.51
2016-09-07,3.53,3.55,3.51,3.5,267905.62,-0.03,-0.85,3.492,3.461,3.44,280376.26,251890.21,229191.68,2.0
2016-09-06,3.48,3.55,3.54,3.44,395607.69,0.04,1.14,3.482,3.457,3.433,252646.25,260632.9,223760.69,2.96
2016-09-05,3.46,3.51,3.5,3.45,260892.16,0.02,0.57,3.466,3.449,3.425,200083.28,263366.9,211983.51,1.95
2016-09-02,3.42,3.5,3.48,3.41,343676.31,0.05,1.46,3.456,3.441,3.416,203654.94,251739.57,205242.69,2.57
2016-09-01,3.45,3.47,3.43,3.42,133799.52,-0.03,-0.87,3.438,3.437,3.407,186315.36,232616.88,195549.71,1.0
2016-08-31,3.45,3.47,3.46,3.41,129255.56,0.0,0.0,3.43,3.437,3.399,223404.16,234794.41,193872.36,0.97
2016-08-30,3.46,3.47,3.46,3.44,132792.83,0.0,0.0,3.432,3.432,3.389,268619.56,238653.59,192048.31,0.99
2016-08-29,3.39,3.47,3.45,3.38,278750.47,0.06,1.77,3.432,3.43,3.379,326650.53,244524.85,189836.35,2.09
2016-08-26,3.39,3.43,3.39,3.38,256978.42,0.0,0.0,3.426,3.428,3.367,299824.19,239289.11,184272.91,1.92
2016-08-25,3.44,3.44,3.39,3.32,319243.53,-0.08,-2.31,3.436,3.426,3.361,278918.39,227197.11,178773.4,2.39
2016-08-24,3.47,3.53,3.47,3.45,355332.53,0.02,0.58,3.444,3.419,3.357,246184.66,206493.15,172633.13,2.66
2016-08-23,3.42,3.49,3.46,3.41,422947.72,0.05,1.47,3.432,3.409,3.349,208687.62,186888.47,171170.14,3.16
2016-08-22,3.43,3.44,3.42,3.4,144618.77,-0.01,-0.29,3.428,3.401,3.35,162399.16,160600.11,158887.96,1.08
2016-08-19,3.42,3.44,3.44,3.4,152449.42,0.01,0.29,3.43,3.391,3.35,178754.02,158745.81,161179.04,1.14
2016-08-18,3.43,3.45,3.43,3.41,155574.86,0.01,0.29,3.416,3.376,3.35,175475.83,158482.55,162355.8,1.16
2016-08-17,3.44,3.44,3.41,3.39,167847.34,-0.03,-0.87,3.394,3.36,3.352,166801.64,152950.32,164285.46,1.26
2016-08-16,3.43,3.45,3.44,3.4,191505.42,0.02,0.58,3.386,3.346,3.355,165089.33,145443.03,164089.65,1.43
2016-08-15,3.36,3.44,3.43,3.35,226393.06,0.06,1.78,3.374,3.327,3.359,158801.05,135147.84,165296.69,1.69
2016-08-12,3.32,3.37,3.37,3.31,136058.45,0.05,1.51,3.352,3.306,3.365,138737.6,129256.7,170669.59,1.02
2016-08-11,3.36,3.38,3.32,3.31,112203.95,-0.04,-1.19,3.336,3.296,3.374,141489.27,130349.69,181648.72,0.84
2016-08-10,3.38,3.41,3.37,3.35,159285.75,-0.01,-0.3,3.326,3.294,3.383,139098.99,138773.11,187842.18,1.19
2016-08-09,3.31,3.38,3.38,3.31,160064.05,0.05,1.5,3.306,3.288,3.391,125796.74,155451.81,192684.3,1.2
2016-08-08,3.28,3.34,3.32,3.27,126075.79,0.03,0.91,3.28,3.298,3.399,111494.63,157175.81,204185.76,0.94
2016-08-05,3.27,3.3,3.29,3.25,149816.83,0.02,0.61,3.26,3.308,3.412,119775.81,163612.27,225123.32,1.12
2016-08-04,3.26,3.28,3.27,3.24,100252.51,0.0,0.0,3.256,3.323,3.427,119210.11,166229.05,248001.54,0.75
2016-08-03,3.25,3.27,3.27,3.24,92774.5,0.02,0.61,3.262,3.344,3.434,138447.24,175620.61,255382.79,0.69
2016-08-02,3.21,3.26,3.25,3.21,88553.53,0.03,0.93,3.27,3.364,3.441,185106.88,182736.28,272921.35,0.66
2016-08-01,3.25,3.27,3.22,3.18,167481.67,-0.05,-1.53,3.316,3.391,3.445,202857.0,195445.54,284997.16,1.25
2016-07-29,3.29,3.32,3.27,3.26,146988.34,-0.02,-0.61,3.356,3.423,3.449,207448.72,212082.48,290354.81,1.1
2016-07-28,3.31,3.32,3.3,3.25,196438.16,-0.01,-0.3,3.39,3.452,3.448,213247.98,232947.75,290017.04,1.47
2016-07-27,3.47,3.49,3.31,3.28,326072.69,-0.17,-4.88,3.426,3.471,3.446,212793.98,236911.24,285538.48,2.44
2016-07-26,3.42,3.49,3.48,3.4,177304.12,0.07,2.05,3.458,3.493,3.443,180365.67,229916.8,278776.19,1.33
2016-07-25,3.42,3.46,3.42,3.38,190440.3,-0.01,-0.29,3.466,3.5,3.43,188034.08,251195.71,277492.76,1.42
2016-07-22,3.47,3.5,3.44,3.43,175984.64,-0.04,-1.15,3.49,3.516,3.419,216716.24,286634.37,274283.69,1.32
2016-07-21,3.49,3.51,3.48,3.46,194168.16,0.01,0.29,3.514,3.531,3.406,252647.52,329774.04,272829.59,1.45
2016-07-20,3.5,3.52,3.47,3.46,163931.14,-0.05,-1.42,3.516,3.523,3.392,261028.49,335144.97,268765.02,1.23
