date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-14,27.9,29.14,27.6,26.88,114824.76,-0.18,-0.65,27.144,25.931,25.132,101802.72,73329.41,65197.6,4.91
2016-10-13,27.53,28.03,27.78,27.37,64616.02,-0.02,-0.07,26.624,25.639,24.952,87560.59,67686.4,62216.6,2.76
2016-10-12,25.98,28.56,27.8,25.8,158211.77,1.65,6.31,26.008,25.401,24.774,81714.64,68349.31,62477.24,6.77
2016-10-11,26.65,26.66,26.15,25.81,76688.85,-0.24,-0.91,25.302,25.196,24.593,58466.14,63922.4,57405.29,3.28
2016-10-10,25.24,26.56,26.39,24.97,94672.21,1.39,5.56,25.052,25.063,24.505,52005.79,63025.13,57031.18,4.05
2016-09-30,24.7,25.41,25.0,24.61,43614.11,0.3,1.22,24.718,24.889,24.395,44856.1,61785.97,57287.53,1.86
2016-09-29,24.4,24.87,24.7,24.12,35386.24,0.43,1.77,24.654,24.719,24.375,47812.2,60267.6,59336.51,1.51
2016-09-28,24.88,24.98,24.27,24.14,41969.27,-0.63,-2.53,24.794,24.611,24.389,54983.98,59621.17,65174.85,1.79
2016-09-27,24.79,24.97,24.9,24.1,44387.14,0.18,0.73,25.09,24.524,24.35,69378.66,60494.3,66891.06,1.9
2016-09-26,24.79,25.18,24.72,24.52,58923.73,0.04,0.16,25.074,24.404,24.288,74044.46,59879.68,70251.65,2.52
2016-09-23,25.4,25.49,24.68,24.56,58394.62,-0.72,-2.83,25.06,24.333,24.212,78715.84,57065.79,72848.68,2.5
2016-09-22,25.95,25.99,25.4,25.27,71245.13,-0.35,-1.36,24.784,24.265,24.113,72723.0,56746.8,72794.24,3.05
2016-09-21,25.0,26.06,25.75,24.8,113942.66,0.93,3.75,24.428,24.146,23.968,64258.37,56605.16,71866.09,4.87
2016-09-20,24.89,25.31,24.82,24.51,67716.18,0.17,0.69,23.958,23.989,23.771,51609.94,50888.19,69161.4,2.9
2016-09-19,23.32,24.73,24.65,23.32,82280.61,1.35,5.79,23.734,23.946,23.663,45714.9,51037.24,68860.58,3.52
2016-09-14,23.5,23.79,23.3,23.0,28430.4,-0.32,-1.35,23.606,23.9,23.557,35415.74,52789.09,69399.34,1.22
2016-09-13,23.41,23.89,23.62,23.41,28921.99,0.22,0.94,23.746,24.03,23.55,40770.6,58405.42,74512.06,1.24
2016-09-12,23.3,24.03,23.4,22.6,50700.53,-0.3,-1.27,23.864,24.167,23.51,48951.96,70728.53,76004.63,2.17
2016-09-09,24.06,24.18,23.7,23.59,38240.95,-0.31,-1.29,24.02,24.176,23.455,50166.44,73287.82,77081.09,1.64
