date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-14,32.0,32.6,32.15,31.6,17858.22,0.05,0.16,31.524,30.669,30.426,24121.13,19337.78,18273.54,0.67
2016-10-13,31.85,32.49,32.1,31.21,25803.1,0.7,2.23,31.094,30.484,30.386,22308.53,19229.03,18782.24,0.96
2016-10-12,31.38,32.11,31.4,31.08,24863.19,0.03,0.1,30.64,30.254,30.299,20537.52,18171.58,18306.42,0.93
2016-10-11,30.61,31.6,31.37,30.2,29190.75,0.77,2.52,30.36,30.084,30.238,18519.17,17548.14,17904.45,1.09
2016-10-10,30.0,30.7,30.6,29.91,22890.41,0.6,2.0,29.954,29.868,30.217,16369.47,16337.5,17363.72,0.85
2016-09-30,29.8,30.0,30.0,29.42,8795.21,0.17,0.57,29.814,29.738,30.247,14554.43,15919.16,17437.01,0.33
2016-09-29,30.28,30.9,29.83,29.5,16948.05,-0.17,-0.57,29.874,29.684,30.27,16149.52,17836.65,17812.87,0.63
2016-09-28,29.34,30.21,30.0,28.98,14771.44,0.66,2.25,29.868,29.772,30.313,15805.64,17071.92,18263.13,0.55
2016-09-27,29.88,30.18,29.34,29.0,18442.25,-0.56,-1.87,29.808,29.833,30.354,16577.1,16951.48,19472.82,0.69
2016-09-26,30.3,30.65,29.9,29.9,13815.22,-0.4,-1.32,29.782,30.014,30.464,16305.53,16408.66,20206.39,0.52
2016-09-23,29.82,30.5,30.3,29.4,16770.64,0.5,1.68,29.662,30.183,30.556,17283.89,17209.31,21198.71,0.63
2016-09-22,29.78,29.85,29.8,29.5,15228.67,0.1,0.34,29.494,30.288,30.613,19523.78,18335.45,22607.2,0.57
2016-09-21,29.3,29.88,29.7,29.01,18628.74,0.49,1.68,29.676,30.343,30.661,18338.19,18441.26,24367.9,0.7
2016-09-20,29.3,29.5,29.21,28.9,17084.39,-0.09,-0.31,29.858,30.391,30.664,17325.87,18260.76,25832.5,0.64
2016-09-19,29.46,29.95,29.3,29.0,18707.03,-0.16,-0.54,30.246,30.565,30.669,16511.78,18389.94,26116.86,0.7
2016-09-14,30.55,30.68,29.46,29.19,27970.05,-1.25,-4.07,30.704,30.755,30.669,17134.72,18954.85,27573.52,1.04
2016-09-13,31.58,31.58,30.71,30.38,9300.74,0.1,0.33,31.082,30.856,30.64,17147.12,17789.09,27716.21,0.35
2016-09-12,30.81,31.2,30.61,30.5,13567.12,-0.54,-1.73,31.01,30.853,30.557,18544.33,19454.34,28877.84,0.51
2016-09-09,31.37,31.79,31.15,31.1,13013.95,-0.44,-1.39,30.924,30.875,30.465,19195.66,21994.16,29649.5,0.49
2016-09-08,31.45,31.96,31.59,30.92,21821.73,0.24,0.77,30.884,30.913,30.351,20268.09,24004.13,31698.55,0.81
2016-09-07,30.32,31.35,31.35,30.2,28032.04,1.0,3.29,30.806,30.928,30.223,20774.98,25188.11,33097.89,1.05
2016-09-06,30.18,30.5,30.35,29.5,16286.83,0.17,0.56,30.63,30.938,30.096,18431.06,26878.96,32878.64,0.61
2016-09-05,31.14,31.56,30.18,30.18,16823.73,-0.77,-2.49,30.696,30.978,30.027,20364.34,30294.53,33435.73,0.63
2016-09-02,31.2,31.55,30.95,30.86,18376.14,-0.25,-0.8,30.826,30.937,29.968,24792.66,33404.25,34689.46,0.69
2016-09-01,30.65,31.86,31.2,30.54,24356.14,0.73,2.4,30.942,30.772,29.831,27740.16,33843.79,35847.02,0.91
2016-08-31,30.68,30.99,30.47,30.1,16312.47,-0.21,-0.68,31.05,30.582,29.651,29601.23,36192.2,36435.7,0.61
2016-08-30,30.71,31.66,30.68,30.49,25953.23,-0.15,-0.49,31.246,30.423,29.538,35326.85,37643.33,37339.42,0.97
2016-08-29,31.43,31.86,30.83,30.24,38965.34,-0.7,-2.22,31.26,30.26,29.426,40224.71,38301.34,39035.69,1.45
2016-08-26,31.69,32.27,31.53,31.39,33113.63,-0.21,-0.66,31.048,30.054,29.29,42015.83,37304.84,42145.92,1.24
2016-08-25,31.45,32.28,31.74,30.05,33661.5,0.29,0.92,30.602,29.789,29.099,39947.41,39392.96,44127.56,1.26
2016-08-24,30.72,32.0,31.45,30.6,44940.54,0.7,2.28,30.114,29.517,28.862,42783.17,41007.68,43875.36,1.68
2016-08-23,29.25,30.89,30.75,29.16,50442.56,0.98,3.29,29.6,29.253,28.649,39959.82,38878.33,44054.81,1.88
2016-08-22,29.5,30.48,29.77,29.0,47920.91,0.47,1.6,29.26,29.076,28.461,36377.97,36576.93,44414.23,1.79
2016-08-19,29.33,29.67,29.3,29.0,22771.55,0.0,0.0,29.06,28.999,28.257,32593.85,35974.68,44881.7,0.85
2016-08-18,28.8,29.55,29.3,28.25,47840.27,0.42,1.45,28.976,28.89,28.056,38838.51,37850.26,45064.73,1.79
2016-08-17,29.09,29.68,28.88,28.81,30823.81,-0.17,-0.58,28.92,28.72,27.865,39232.2,36679.19,44707.74,1.15
2016-08-16,28.78,29.29,29.05,28.66,32533.31,0.28,0.97,28.906,28.652,27.673,37796.84,37035.51,46548.19,1.21
2016-08-15,28.56,29.09,28.77,28.0,29000.29,-0.11,-0.38,28.892,28.592,27.53,36775.89,39770.03,46211.4,1.08
2016-08-12,29.09,29.1,28.88,27.8,53994.89,-0.14,-0.48,28.938,28.525,27.428,39355.51,46987.01,46632.46,2.01
2016-08-11,29.1,29.5,29.02,28.7,49808.69,0.21,0.73,28.804,28.408,27.293,36862.01,48862.16,46829.04,1.86
2016-08-10,28.9,29.47,28.81,28.68,23647.0,-0.17,-0.59,28.52,28.206,27.181,34126.19,46743.05,46899.56,0.88
2016-08-09,28.9,29.29,28.98,28.51,27428.57,-0.02,-0.07,28.398,28.045,27.14,36274.19,49231.3,47523.31,1.02
2016-08-08,28.3,29.72,29.0,28.23,41898.38,0.79,2.8,28.292,27.845,27.06,42764.17,52251.53,48314.08,1.56
2016-08-05,27.4,28.66,28.21,27.4,41527.39,0.61,2.21,28.112,27.515,26.976,54618.51,53788.73,48208.31,1.55
2016-08-04,28.35,29.03,27.6,27.5,36129.6,-0.6,-2.13,28.012,27.222,26.981,60862.32,52279.19,49231.98,1.35
2016-08-03,28.02,28.85,28.2,28.02,34387.01,-0.25,-0.88,27.892,27.009,27.042,59359.9,52736.28,52370.37,1.28
2016-08-02,27.21,29.6,28.45,27.21,59878.46,0.35,1.25,27.692,26.693,26.968,62188.4,56060.86,53399.12,2.23
2016-08-01,28.2,29.18,28.1,25.14,101170.11,0.39,1.41,27.398,26.468,26.9,61738.88,52652.78,55094.21,3.78
2016-07-21,26.98,27.98,27.71,26.15,72746.41,0.71,2.63,26.918,26.33,26.767,52958.95,46277.92,55363.36,2.71
2016-07-20,27.3,27.55,27.0,26.81,28617.52,-0.2,-0.73,26.432,26.177,26.598,43696.07,44795.91,54464.04,1.07
2016-07-19,26.8,27.95,27.2,26.57,48529.51,0.22,0.81,26.126,26.155,26.428,46112.66,47056.08,54222.03,1.81
2016-07-18,25.43,27.0,26.98,25.43,57630.87,1.28,4.98,25.694,26.235,26.235,49933.31,45815.33,54339.94,2.15
2016-07-15,25.28,26.49,25.7,25.23,57270.43,0.42,1.66,25.538,26.275,26.03,43566.68,44376.64,53272.98,2.14
2016-07-14,25.0,25.67,25.28,24.96,26432.0,-0.19,-0.75,25.742,26.437,25.875,39596.89,42627.89,51671.01,0.99
2016-07-13,25.29,25.74,25.47,25.06,40700.47,0.43,1.72,25.922,26.739,25.713,45895.76,46184.76,51422.29,1.52
2016-07-12,26.19,26.5,25.04,24.48,67632.8,-1.16,-4.43,26.184,27.075,25.563,47999.5,52004.46,50745.29,2.52
2016-07-11,26.65,27.2,26.2,26.2,25797.68,-0.52,-1.95,26.776,27.242,25.381,41697.34,50737.39,48407.01,0.96
2016-07-08,26.77,27.05,26.72,25.92,37421.5,0.54,2.06,27.012,27.331,25.141,45186.6,57535.64,48359.02,1.4
2016-07-07,27.25,27.34,26.18,25.5,57926.36,-0.6,-2.24,27.132,27.203,24.932,45658.88,64448.8,48247.19,2.16
2016-07-06,27.7,27.94,26.78,26.6,51219.15,-1.22,-4.36,27.556,27.018,24.778,46473.76,64132.16,46656.93,1.91
2016-07-05,27.3,28.32,28.0,27.1,36122.02,0.62,2.26,27.966,26.701,24.602,56009.42,61387.97,45791.7,1.35
2016-07-04,27.0,27.96,27.38,26.5,43243.95,0.06,0.22,27.708,26.234,24.361,59777.43,62864.54,46644.2,1.61
2016-07-01,28.25,28.46,27.32,26.8,39782.92,-0.98,-3.46,27.65,25.785,24.123,69884.68,62169.31,46752.21,1.48
2016-06-30,28.7,29.17,28.3,27.85,62000.76,-0.53,-1.84,27.274,25.313,23.881,83238.73,60714.14,46875.52,2.31
2016-06-29,26.65,29.38,28.83,26.07,98897.44,2.12,7.94,26.48,24.686,23.596,81790.56,56659.81,46715.91,3.69
2016-06-28,27.1,27.12,26.71,26.2,54962.09,-0.38,-1.4,25.436,24.05,23.23,66766.53,49486.13,45137.42,2.05
2016-06-27,25.3,27.21,27.09,25.13,93780.18,1.65,6.49,24.76,23.52,22.935,65951.65,46076.63,44361.79,3.5
2016-06-24,24.35,26.49,25.44,23.7,106553.18,1.11,4.56,23.92,22.95,22.631,54453.95,39182.4,42836.46,3.98
2016-06-23,23.63,24.37,24.33,23.26,54759.91,0.72,3.05,23.352,22.661,22.429,38189.54,32045.58,39809.41,2.04
2016-06-22,23.39,23.9,23.61,22.89,23777.28,0.28,1.2,22.892,22.538,22.343,31529.06,29181.7,39045.06,0.89
2016-06-21,23.13,24.38,23.33,23.02,50887.71,0.44,1.92,22.664,22.502,22.329,32205.73,30195.42,40888.27,1.9
2016-06-20,22.6,23.02,22.89,22.16,36291.67,0.29,1.28,22.28,22.488,22.291,26201.62,30423.87,40123.83,1.35
2016-06-17,22.2,22.8,22.6,21.86,25231.15,0.57,2.59,21.98,22.46,22.292,23910.85,31335.1,39602.83,0.94
