date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-14,32.75,33.19,32.85,32.4,68636.93,0.45,1.39,32.296,31.345,33.254,85412.4,74656.36,83597.7,5.93
2016-10-13,32.28,33.25,32.4,32.27,68299.99,0.03,0.09,31.71,31.377,33.465,81565.66,74678.3,88294.44,5.9
2016-10-12,31.95,32.71,32.37,31.8,63921.75,-0.07,-0.22,31.302,31.571,33.772,77848.76,78358.73,94646.8,5.52
2016-10-11,31.5,33.78,32.44,31.41,139860.52,1.02,3.25,30.88,31.684,34.092,73935.79,81567.14,103704.15,12.09
2016-10-10,30.1,31.71,31.42,30.02,86342.82,1.5,5.01,30.57,31.875,34.518,59386.29,78790.0,111767.24,7.46
2016-09-30,30.31,30.55,29.92,29.86,49403.2,-0.44,-1.45,30.394,32.304,35.039,63900.32,77059.8,128107.92,4.27
2016-09-29,30.21,30.8,30.36,30.21,49715.5,0.1,0.33,31.044,32.894,35.587,67790.94,79369.84,146077.26,4.3
2016-09-28,30.61,30.8,30.26,30.22,44356.93,-0.63,-2.04,31.84,33.437,36.011,78868.71,83115.17,159504.55,3.83
2016-09-27,30.53,30.91,30.89,30.11,67113.02,0.35,1.15,32.488,33.929,36.46,89198.49,89441.32,186187.88,5.8
2016-09-26,32.9,32.9,30.54,30.5,108912.94,-2.63,-7.93,33.18,34.519,36.912,98193.71,93202.54,183582.75,9.41
2016-09-23,34.02,34.15,33.17,33.15,68856.29,-1.17,-3.41,34.214,35.163,37.2,90219.29,92539.04,178602.15,5.95
2016-09-22,33.9,34.78,34.34,33.42,105104.36,0.84,2.51,34.744,35.552,37.191,90948.75,101910.59,175208.55,9.08
2016-09-21,34.36,34.47,33.5,33.35,96005.83,-0.85,-2.48,35.034,35.973,36.974,87361.64,110934.87,170007.1,8.3
2016-09-20,35.75,35.8,34.35,34.15,112089.12,-1.36,-3.81,35.37,36.499,36.663,89684.14,125841.16,165286.93,9.69
2016-09-19,35.83,36.1,35.71,35.46,69040.84,-0.11,-0.31,35.858,37.16,36.185,88211.37,144744.49,159725.93,5.97
2016-09-14,35.4,36.23,35.82,35.27,72503.59,0.03,0.08,36.112,37.773,35.526,94858.79,179156.04,156312.09,6.27
2016-09-13,35.68,36.14,35.79,35.42,87168.82,0.61,1.73,36.36,38.28,34.76,112872.42,212784.69,152697.36,7.53
2016-09-12,35.4,36.25,35.18,35.01,107618.34,-1.61,-4.38,36.912,38.585,33.902,134508.11,235893.93,148354.22,9.3
2016-09-09,36.8,37.68,36.79,36.71,104725.27,-0.19,-0.51,37.628,38.99,32.99,161998.17,282934.46,142989.64,9.05
2016-09-08,36.81,37.72,36.98,36.61,102277.91,-0.08,-0.22,38.462,39.304,31.92,201277.6,273962.97,137761.85,8.84
2016-09-07,38.38,38.46,37.06,37.03,162571.77,-1.49,-3.87,39.434,39.236,30.771,263453.29,264665.26,132653.96,14.05
2016-09-06,38.55,38.85,38.55,37.5,195347.25,-0.21,-0.54,40.2,38.83,29.555,312696.95,248506.51,124532.16,16.88
2016-09-05,41.12,41.4,38.76,38.7,245068.66,-2.2,-5.37,40.258,37.975,28.206,337279.76,229079.32,114768.51,21.18
2016-09-02,41.15,42.5,40.96,40.32,301122.41,-0.88,-2.1,40.352,36.826,26.794,403870.74,204732.71,102519.81,26.03
2016-09-01,40.12,43.33,41.84,39.87,413156.38,0.95,2.32,40.146,35.209,25.224,346648.33,174707.37,87477.09,35.71
2016-08-31,39.99,42.5,40.89,38.85,408790.06,2.05,5.28,39.038,33.279,24.349,265877.22,133468.14,70336.08,35.33
2016-08-30,39.01,40.2,38.84,38.67,318261.28,-0.39,-0.99,37.46,31.239,23.43,184316.07,92610.03,51533.08,27.51
2016-08-29,42.41,42.41,39.23,38.55,578023.56,-0.7,-1.75,35.692,29.218,22.524,120878.89,60814.51,35843.18,49.96
